location_id,mean_no2,mean_o3,mean_pm10,mean_pm25,std_no2,std_o3,std_pm10,std_pm25,winter_no2,winter_o3,winter_pm10,winter_pm25,summer_no2,summer_o3,summer_pm10,summer_pm25,station_name,city,country_code,country_name,latitude,longitude
76,9.26815065913371,59.375838383838385,15.666714285714285,8.022384140061792,6.0595670008373,19.656200195395787,6.87372564250101,4.417950016718434,10.87209638554217,50.266211453744496,18.19022222222222,8.65860465116279,7.672345945945946,66.3171102661597,14.644247104247105,6.788690566037736,De Zilk-Vogelaarsdreef,De Zilk,NL,Holandia,52.296555999830005,4.51081699998525
77,23.8360423216445,51.48595618556701,17.46279661016949,9.271990267639902,14.37954762400709,20.672705546811578,7.169918814453562,5.978293999940318,27.85827067669173,36.85708270676692,19.92060606060606,11.813282442748092,18.822620967741937,60.33466135458168,15.396693227091633,7.100609561752988,Hoek v. Holland-Berghaven,Hoek v. Holland,NL,Holandia,51.97783000007194,4.121903000365913
80,14.078098190672772,51.39464,17.04091557669441,9.279772998805257,7.57506363550302,20.176620026874517,6.8254871965483375,5.481793054462152,18.053504120148858,38.12818992248062,21.22482269503546,12.26345323741007,10.451701066601531,64.3678529424119,14.48058365758755,6.87147859922179,Amsterdam-Van Diemenstraat,Amsterdam,NL,Holandia,52.389983000188224,4.88781099987638
82,16.24399022801303,51.127161616161615,20.18013197969543,9.568817472919314,9.216346348007423,19.33060314950104,7.973309839686196,5.599787690323896,17.47074074074074,44.98236842105263,22.32784140969163,11.69357142857143,13.695599999999999,59.98759398496241,18.84448669201521,8.170128309942317,Haarlem-Schipholweg,Haarlem,NL,Holandia,52.3705,4.64232
85,7.458805237315875,51.590596562184025,15.612445820433438,9.568817472919314,3.85866974186175,18.055472819420203,7.2761624631029544,5.599787690323896,8.879999999999999,43.474845814977975,17.292972972972972,11.69357142857143,5.923000000000001,59.67137404580153,13.657237354085602,8.170128309942317,Hellendoorn-Luttenbergerweg,Hellendoorn,NL,Holandia,52.38829100007745,6.402899999997742
93,21.14324649298597,51.39464,19.36396551724138,9.757226310272536,9.631061877744033,20.176620026874517,7.3558105900283435,5.360911810663364,22.570454545454545,38.12818992248062,19.371244444444443,11.409631818181818,18.715571428571426,64.3678529424119,19.04661596958175,8.075155967078189,Nijmegen-Graafseweg,Nijmegen,NL,Holandia,51.8413800001826,5.8577719997925275
95,14.078098190672772,51.39464,15.51208538587849,8.757436823104694,7.57506363550302,20.176620026874517,6.459499539076446,4.96401679079726,18.053504120148858,38.12818992248062,18.733693693693695,10.504926470588236,10.451701066601531,64.3678529424119,14.509044943820225,6.883873517786561,Amsterdam-Vondelpark,Amsterdam,NL,Holandia,52.35971400001388,4.866208000411839
96,14.078098190672772,51.39464,20.261013513513515,9.589415971394518,7.57506363550302,20.176620026874517,8.879618289525073,5.7614570110352465,18.053504120148858,38.12818992248062,26.39846846846847,12.793165467625899,10.451701066601531,64.3678529424119,16.53308988764045,7.108435114503817,Wijk aan Zee-Burgemeester Rothestraat,Wijk aan Zee,NL,Holandia,52.49399200004851,4.601986000379324
97,14.078098190672772,51.39464,17.55057627118644,9.04066185318893,7.57506363550302,20.176620026874517,7.125506994033242,5.069053158418087,18.053504120148858,38.12818992248062,20.546875,11.82529411764706,10.451701066601531,64.3678529424119,15.682272727272727,7.049693486590038,IJmuiden-Kanaaldijk,IJmuiden,NL,Holandia,52.46304000005105,4.60177600031704
98,14.078098190672772,51.39464,14.827923588039868,7.748968973747017,7.57506363550302,20.176620026874517,6.0770802748001005,5.086051936434734,18.053504120148858,38.12818992248062,18.149823008849555,9.664543478260871,10.451701066601531,64.3678529424119,13.146432432432434,5.760072519083969,Amsterdam-Westerpark,Amsterdam,NL,Holandia,52.39397200025616,4.870156999790721
100,19.67734117647059,51.39464,15.645317725752507,8.783156626506024,10.978248705063228,20.176620026874517,6.698852059167047,4.943478448141141,25.26159722222222,38.12818992248062,17.594912280701752,11.23639705882353,15.317318007662836,64.3678529424119,14.58011049723757,6.7718461538461545,Badhoevedorp-Sloterweg,Badhoevedorp,NL,Holandia,52.33400300025121,4.7740060003231
101,21.423725029377202,51.39464,14.259011904761904,8.898442330558858,13.04589120314523,20.176620026874517,7.0644725861171835,5.578767492685465,27.59889655172414,38.12818992248062,16.61609929078014,11.96431654676259,17.145172413793105,64.3678529424119,12.298582375478926,6.847900763358779,Amsterdam-Hoogtij,Amsterdam,NL,Holandia,52.42801700027339,4.7734780002434976
102,31.83891252955083,51.39464,17.788226600985222,9.299239182692308,14.017007167732663,20.176620026874517,6.858626637300159,5.240957258099955,33.609784172661875,38.12818992248062,21.212882882882884,11.46485294117647,27.217786259541985,64.3678529424119,15.693936170212766,7.15104296875,Amsterdam-Einsteinweg,Amsterdam,NL,Holandia,52.381331000231505,4.845232999687698
137,16.56794661190965,51.39464,13.454607843137254,9.568817472919314,12.122150112374378,20.176620026874517,5.870217241302553,5.599787690323896,26.35981981981982,38.12818992248062,13.85008620689655,11.69357142857143,8.691890243902439,64.3678529424119,13.328461538461537,8.170128309942317,Harrow - Stanmore,Harrow,GB,Wielka Brytania,51.617327,-0.298775
141,22.03635,47.203900999999995,12.042263959390862,6.712802672147996,10.224398098273166,19.908274304846124,5.835316856558303,3.689294308672198,26.55333333333333,38.12818992248062,11.548542713567839,7.0088445595854925,16.773358490566036,56.011541666666666,11.551847826086956,5.743140794223827,London Harlington - UKA00472,London,GB,Wielka Brytania,51.48878999962389,-0.44161399993549455
146,23.175171026156942,51.39464,18.864187689202826,8.494393004115226,13.866788444818035,20.176620026874517,8.47135410216885,4.895827911508585,27.578977777777776,38.12818992248062,18.13678217821782,9.082284482758622,18.4814652014652,64.3678529424119,18.308840579710143,6.959433198380567,Southwark - A2 Old Kent Road,Southwark,GB,Wielka Brytania,51.4804994936467,-0.0595528932573422
147,9.493051204819277,47.913254437869824,10.693636363636363,6.4208256880733945,6.552172827061135,17.990956829922563,4.254151424824955,3.4582846545261035,14.978392857142856,36.50271186440678,11.848928571428571,8.52818181818182,7.271621848739495,53.954918032786885,11.252477064220184,5.816173913043478,Greenwich - Eltham,Greenwich,GB,Wielka Brytania,51.45258,0.070766
148,22.426436436436436,47.983887,14.182396359959554,7.831634121274409,11.418029484474557,18.151137105935543,6.578715620177004,4.144813445710177,29.443346303501944,40.90587786259542,15.565260416666668,9.137189189189188,16.048333333333336,55.418931297709925,12.251040268456375,6.174432989690722,Camden - Bloomsbury,Camden,GB,Wielka Brytania,51.52228699999999,-0.125848
149,26.4200702811245,51.39464,28.42384769539078,9.568817472919314,11.60728275523086,20.176620026874517,11.90264975703164,5.599787690323896,28.701401515151517,38.12818992248062,23.37521739130435,11.69357142857143,21.77054054054054,64.3678529424119,33.99287272727273,8.170128309942317,Ealing Horn Lane,London,GB,Wielka Brytania,51.51895,-0.265617
150,15.197436419125127,49.61868257261411,10.894466403162056,5.976454183266932,8.92632207598699,19.53759697513198,4.14338277800844,2.794254350787063,19.813931623931623,38.192096774193544,11.015483870967742,6.997096774193548,10.27033962264151,59.8592885375494,10.356739130434784,5.486521739130435,London Haringey Priory Park South - UKA00568,London,GB,Wielka Brytania,51.58412799971813,-0.1252540000016108
151,21.149839679358717,51.39464,16.909750369800115,6.58910593220339,10.141168110542663,20.176620026874517,8.751801640276929,3.036897599736252,23.491797235023043,38.12818992248062,18.589172240802675,7.084827586206897,16.53667910447761,64.3678529424119,15.521663401253917,6.179438202247192,Tower Hamlets - Mile End Road,Tower Hamlets,GB,Wielka Brytania,51.5225294860844,-0.0421550991900347
152,33.053266533066136,51.39464,18.48381763527054,9.543244897959182,14.796538433022148,20.176620026874517,7.015000488265176,3.912237117789056,35.43723404255319,38.12818992248062,17.785602836879434,10.326764705882354,26.901488549618318,64.3678529424119,17.342551319648095,8.533103448275861,Camden - Swiss Cottage,Camden,GB,Wielka Brytania,51.544219,-0.175284
153,25.04114114114114,37.188550000000006,13.235561172901921,6.850980592441267,11.91186471300697,16.646385570148542,5.363010497161176,3.342544103290943,28.52800925925926,33.926313364055304,13.58,7.760571428571429,20.521828358208957,42.38314606741573,12.88593837535014,6.120949720670391,London Hillingdon - UKA00266,London,GB,Wielka Brytania,51.49632999971629,-0.4608609995824734
154,37.64687,29.9411,19.046565656565654,10.125990721649483,14.378817597375614,15.41504456655865,6.4160960479637446,3.714469238304181,42.18162162162162,25.709251101321588,19.603043478260872,10.964723926380367,33.9914598540146,32.93363636363637,18.400584795321638,9.21860124610592,London Marylebone Road - UKA00315,Westminster,GB,Wielka Brytania,51.52252999942243,-0.15461100008049963
